productId,productName,price,Category,Member_number,Date,items,Total_Revenue,month,weekday
5,rolls/buns,1.2,Bakery & Sweets,3766,2014-02-20,3,3.5999999999999996,2,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3815,2014-01-30,3,3.5999999999999996,1,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1125,2014-05-30,2,2.4,5,Friday
5,rolls/buns,1.2,Bakery & Sweets,3300,2014-07-10,3,3.5999999999999996,7,Thursday
5,rolls/buns,1.2,Bakery & Sweets,4967,2014-04-22,3,3.5999999999999996,4,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,1316,2014-01-17,3,3.5999999999999996,1,Friday
5,rolls/buns,1.2,Bakery & Sweets,3189,2014-10-28,1,1.2,10,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,4015,2014-05-02,3,3.5999999999999996,5,Friday
5,rolls/buns,1.2,Bakery & Sweets,3042,2014-07-11,1,1.2,7,Friday
5,rolls/buns,1.2,Bakery & Sweets,1027,2014-09-22,3,3.5999999999999996,9,Monday
5,rolls/buns,1.2,Bakery & Sweets,1003,2014-02-27,1,1.2,2,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1466,2014-04-09,3,3.5999999999999996,4,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,2341,2014-12-22,3,3.5999999999999996,12,Monday
5,rolls/buns,1.2,Bakery & Sweets,2851,2014-01-16,1,1.2,1,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1552,2014-01-09,3,3.5999999999999996,1,Thursday
5,rolls/buns,1.2,Bakery & Sweets,4201,2014-10-21,1,1.2,10,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,4211,2014-03-22,2,2.4,3,Saturday
5,rolls/buns,1.2,Bakery & Sweets,4740,2014-10-10,2,2.4,10,Friday
5,rolls/buns,1.2,Bakery & Sweets,2990,2014-03-30,1,1.2,3,Sunday
5,rolls/buns,1.2,Bakery & Sweets,3384,2014-09-23,1,1.2,9,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3487,2014-01-09,1,1.2,1,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1275,2014-11-06,2,2.4,11,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3935,2014-10-19,2,2.4,10,Sunday
5,rolls/buns,1.2,Bakery & Sweets,2685,2014-12-06,3,3.5999999999999996,12,Saturday
5,rolls/buns,1.2,Bakery & Sweets,1107,2014-07-22,2,2.4,7,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,2835,2014-11-21,1,1.2,11,Friday
5,rolls/buns,1.2,Bakery & Sweets,4185,2014-11-20,1,1.2,11,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3466,2014-05-31,3,3.5999999999999996,5,Saturday
5,rolls/buns,1.2,Bakery & Sweets,4211,2014-05-02,2,2.4,5,Friday
5,rolls/buns,1.2,Bakery & Sweets,1950,2014-10-11,2,2.4,10,Saturday
5,rolls/buns,1.2,Bakery & Sweets,3095,2014-11-26,2,2.4,11,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,2524,2014-03-31,3,3.5999999999999996,3,Monday
5,rolls/buns,1.2,Bakery & Sweets,1679,2014-10-23,3,3.5999999999999996,10,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3914,2014-11-12,1,1.2,11,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,2661,2014-08-28,1,1.2,8,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2927,2014-01-13,1,1.2,1,Monday
5,rolls/buns,1.2,Bakery & Sweets,4821,2014-12-12,3,3.5999999999999996,12,Friday
5,rolls/buns,1.2,Bakery & Sweets,4959,2014-10-18,2,2.4,10,Saturday
5,rolls/buns,1.2,Bakery & Sweets,2918,2014-05-27,2,2.4,5,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,1748,2014-08-14,1,1.2,8,Thursday
5,rolls/buns,1.2,Bakery & Sweets,4762,2014-03-28,1,1.2,3,Friday
5,rolls/buns,1.2,Bakery & Sweets,3934,2014-03-27,3,3.5999999999999996,3,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2701,2014-06-17,1,1.2,6,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,2325,2014-10-22,3,3.5999999999999996,10,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,1388,2014-05-08,1,1.2,5,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2225,2014-09-29,2,2.4,9,Monday
5,rolls/buns,1.2,Bakery & Sweets,3175,2014-04-29,1,1.2,4,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,2788,2014-08-10,3,3.5999999999999996,8,Sunday
5,rolls/buns,1.2,Bakery & Sweets,4993,2014-05-25,2,2.4,5,Sunday
5,rolls/buns,1.2,Bakery & Sweets,4613,2014-10-04,3,3.5999999999999996,10,Saturday
5,rolls/buns,1.2,Bakery & Sweets,1681,2014-07-06,3,3.5999999999999996,7,Sunday
5,rolls/buns,1.2,Bakery & Sweets,1351,2014-01-15,2,2.4,1,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,3636,2014-08-10,3,3.5999999999999996,8,Sunday
5,rolls/buns,1.2,Bakery & Sweets,3960,2014-02-15,1,1.2,2,Saturday
5,rolls/buns,1.2,Bakery & Sweets,4040,2014-11-14,1,1.2,11,Friday
5,rolls/buns,1.2,Bakery & Sweets,2242,2014-04-27,1,1.2,4,Sunday
5,rolls/buns,1.2,Bakery & Sweets,2760,2014-04-01,2,2.4,4,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,4772,2014-06-08,2,2.4,6,Sunday
5,rolls/buns,1.2,Bakery & Sweets,3913,2014-05-06,1,1.2,5,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,4574,2014-11-22,3,3.5999999999999996,11,Saturday
5,rolls/buns,1.2,Bakery & Sweets,3164,2014-03-24,1,1.2,3,Monday
5,rolls/buns,1.2,Bakery & Sweets,1037,2014-02-24,1,1.2,2,Monday
5,rolls/buns,1.2,Bakery & Sweets,1006,2014-07-05,2,2.4,7,Saturday
5,rolls/buns,1.2,Bakery & Sweets,3852,2014-08-31,3,3.5999999999999996,8,Sunday
5,rolls/buns,1.2,Bakery & Sweets,4316,2014-02-28,1,1.2,2,Friday
5,rolls/buns,1.2,Bakery & Sweets,2873,2014-01-28,1,1.2,1,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3758,2014-01-02,3,3.5999999999999996,1,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3323,2014-03-06,2,2.4,3,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3378,2014-03-13,3,3.5999999999999996,3,Thursday
5,rolls/buns,1.2,Bakery & Sweets,4846,2014-10-28,2,2.4,10,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,2345,2014-11-30,3,3.5999999999999996,11,Sunday
5,rolls/buns,1.2,Bakery & Sweets,2564,2014-01-14,1,1.2,1,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3760,2014-03-07,2,2.4,3,Friday
5,rolls/buns,1.2,Bakery & Sweets,4504,2014-01-21,3,3.5999999999999996,1,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3310,2014-09-09,1,1.2,9,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,1402,2014-10-14,1,1.2,10,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,1650,2014-01-20,1,1.2,1,Monday
5,rolls/buns,1.2,Bakery & Sweets,4683,2014-07-09,3,3.5999999999999996,7,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,1694,2014-10-01,1,1.2,10,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,1026,2014-03-08,1,1.2,3,Saturday
5,rolls/buns,1.2,Bakery & Sweets,1410,2014-12-25,3,3.5999999999999996,12,Thursday
5,rolls/buns,1.2,Bakery & Sweets,4152,2014-12-07,2,2.4,12,Sunday
5,rolls/buns,1.2,Bakery & Sweets,4526,2015-08-24,1,1.2,8,Monday
5,rolls/buns,1.2,Bakery & Sweets,1646,2015-08-15,2,2.4,8,Saturday
5,rolls/buns,1.2,Bakery & Sweets,4645,2015-12-29,3,3.5999999999999996,12,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,2515,2015-07-22,1,1.2,7,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,1098,2015-05-07,3,3.5999999999999996,5,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1985,2015-11-26,3,3.5999999999999996,11,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3987,2015-06-17,3,3.5999999999999996,6,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,1454,2015-01-13,3,3.5999999999999996,1,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,1010,2015-07-31,1,1.2,7,Friday
5,rolls/buns,1.2,Bakery & Sweets,4891,2015-01-09,3,3.5999999999999996,1,Friday
5,rolls/buns,1.2,Bakery & Sweets,2704,2015-11-18,2,2.4,11,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,4220,2015-08-21,2,2.4,8,Friday
5,rolls/buns,1.2,Bakery & Sweets,2734,2015-03-30,2,2.4,3,Monday
5,rolls/buns,1.2,Bakery & Sweets,4197,2015-11-03,1,1.2,11,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,4295,2015-03-24,3,3.5999999999999996,3,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3167,2015-02-03,3,3.5999999999999996,2,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,1551,2015-01-14,3,3.5999999999999996,1,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,4397,2015-06-27,1,1.2,6,Saturday
5,rolls/buns,1.2,Bakery & Sweets,1708,2015-12-28,2,2.4,12,Monday
5,rolls/buns,1.2,Bakery & Sweets,4293,2015-08-24,2,2.4,8,Monday
5,rolls/buns,1.2,Bakery & Sweets,1822,2015-03-03,3,3.5999999999999996,3,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3562,2015-12-30,1,1.2,12,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,2022,2015-02-05,3,3.5999999999999996,2,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3687,2015-12-22,1,1.2,12,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,2678,2015-03-20,2,2.4,3,Friday
5,rolls/buns,1.2,Bakery & Sweets,2454,2015-08-26,1,1.2,8,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,4734,2015-07-12,1,1.2,7,Sunday
5,rolls/buns,1.2,Bakery & Sweets,3718,2015-02-26,2,2.4,2,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3289,2015-08-09,3,3.5999999999999996,8,Sunday
5,rolls/buns,1.2,Bakery & Sweets,3071,2015-01-21,2,2.4,1,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,2284,2015-03-18,1,1.2,3,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,4585,2015-09-28,1,1.2,9,Monday
5,rolls/buns,1.2,Bakery & Sweets,3690,2015-04-24,1,1.2,4,Friday
5,rolls/buns,1.2,Bakery & Sweets,3051,2015-11-29,1,1.2,11,Sunday
5,rolls/buns,1.2,Bakery & Sweets,1595,2015-10-05,1,1.2,10,Monday
5,rolls/buns,1.2,Bakery & Sweets,1693,2014-02-09,3,3.5999999999999996,2,Sunday
5,rolls/buns,1.2,Bakery & Sweets,4694,2014-12-05,1,1.2,12,Friday
5,rolls/buns,1.2,Bakery & Sweets,1748,2014-07-27,1,1.2,7,Sunday
5,rolls/buns,1.2,Bakery & Sweets,4343,2014-04-26,1,1.2,4,Saturday
5,rolls/buns,1.2,Bakery & Sweets,3830,2014-01-28,3,3.5999999999999996,1,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3238,2014-07-03,3,3.5999999999999996,7,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2754,2014-06-04,2,2.4,6,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,1887,2014-04-05,3,3.5999999999999996,4,Saturday
5,rolls/buns,1.2,Bakery & Sweets,2855,2014-06-13,3,3.5999999999999996,6,Friday
5,rolls/buns,1.2,Bakery & Sweets,1011,2014-02-15,1,1.2,2,Saturday
5,rolls/buns,1.2,Bakery & Sweets,1291,2014-08-01,2,2.4,8,Friday
5,rolls/buns,1.2,Bakery & Sweets,4045,2014-03-02,2,2.4,3,Sunday
5,rolls/buns,1.2,Bakery & Sweets,1361,2014-12-13,2,2.4,12,Saturday
5,rolls/buns,1.2,Bakery & Sweets,1796,2014-09-18,2,2.4,9,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3193,2014-10-25,1,1.2,10,Saturday
5,rolls/buns,1.2,Bakery & Sweets,1040,2014-09-03,2,2.4,9,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,2994,2014-04-30,1,1.2,4,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,3123,2014-04-16,2,2.4,4,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,3972,2014-05-04,2,2.4,5,Sunday
5,rolls/buns,1.2,Bakery & Sweets,4412,2014-07-30,3,3.5999999999999996,7,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,3382,2014-09-01,2,2.4,9,Monday
5,rolls/buns,1.2,Bakery & Sweets,3361,2015-06-28,1,1.2,6,Sunday
5,rolls/buns,1.2,Bakery & Sweets,3078,2015-09-01,3,3.5999999999999996,9,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3471,2015-01-14,1,1.2,1,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,4163,2015-05-30,2,2.4,5,Saturday
5,rolls/buns,1.2,Bakery & Sweets,3369,2015-12-29,2,2.4,12,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3471,2015-10-12,1,1.2,10,Monday
5,rolls/buns,1.2,Bakery & Sweets,4977,2015-04-19,1,1.2,4,Sunday
5,rolls/buns,1.2,Bakery & Sweets,2675,2015-09-15,1,1.2,9,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,2505,2015-10-10,2,2.4,10,Saturday
5,rolls/buns,1.2,Bakery & Sweets,2097,2015-10-01,2,2.4,10,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1663,2015-02-07,3,3.5999999999999996,2,Saturday
5,rolls/buns,1.2,Bakery & Sweets,3811,2015-04-14,3,3.5999999999999996,4,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,4766,2015-09-29,3,3.5999999999999996,9,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3495,2015-11-18,2,2.4,11,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,4671,2015-07-15,2,2.4,7,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,4572,2015-10-29,2,2.4,10,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2311,2015-06-30,2,2.4,6,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,1353,2015-01-21,3,3.5999999999999996,1,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,4343,2015-12-21,3,3.5999999999999996,12,Monday
5,rolls/buns,1.2,Bakery & Sweets,2512,2015-01-31,2,2.4,1,Saturday
5,rolls/buns,1.2,Bakery & Sweets,1539,2015-09-27,3,3.5999999999999996,9,Sunday
5,rolls/buns,1.2,Bakery & Sweets,2560,2015-06-07,1,1.2,6,Sunday
5,rolls/buns,1.2,Bakery & Sweets,4891,2015-10-06,2,2.4,10,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,4811,2015-11-02,1,1.2,11,Monday
5,rolls/buns,1.2,Bakery & Sweets,2184,2015-01-23,2,2.4,1,Friday
5,rolls/buns,1.2,Bakery & Sweets,1173,2015-02-07,2,2.4,2,Saturday
5,rolls/buns,1.2,Bakery & Sweets,4720,2015-02-12,2,2.4,2,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3549,2015-02-12,1,1.2,2,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2375,2015-09-03,1,1.2,9,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2899,2015-11-24,1,1.2,11,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3885,2015-04-13,1,1.2,4,Monday
5,rolls/buns,1.2,Bakery & Sweets,4217,2015-06-17,1,1.2,6,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,2738,2015-04-11,3,3.5999999999999996,4,Saturday
5,rolls/buns,1.2,Bakery & Sweets,1593,2015-08-08,1,1.2,8,Saturday
5,rolls/buns,1.2,Bakery & Sweets,3705,2015-09-07,2,2.4,9,Monday
5,rolls/buns,1.2,Bakery & Sweets,4462,2015-04-02,3,3.5999999999999996,4,Thursday
5,rolls/buns,1.2,Bakery & Sweets,4041,2015-09-07,2,2.4,9,Monday
5,rolls/buns,1.2,Bakery & Sweets,4195,2015-10-01,3,3.5999999999999996,10,Thursday
5,rolls/buns,1.2,Bakery & Sweets,4112,2015-04-27,1,1.2,4,Monday
5,rolls/buns,1.2,Bakery & Sweets,1962,2015-04-05,3,3.5999999999999996,4,Sunday
5,rolls/buns,1.2,Bakery & Sweets,1158,2015-10-17,3,3.5999999999999996,10,Saturday
5,rolls/buns,1.2,Bakery & Sweets,4206,2014-09-18,2,2.4,9,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1033,2014-04-21,1,1.2,4,Monday
5,rolls/buns,1.2,Bakery & Sweets,4464,2014-07-27,1,1.2,7,Sunday
5,rolls/buns,1.2,Bakery & Sweets,4181,2014-09-07,3,3.5999999999999996,9,Sunday
5,rolls/buns,1.2,Bakery & Sweets,2477,2014-09-30,2,2.4,9,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3803,2014-06-17,2,2.4,6,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3813,2014-12-25,2,2.4,12,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2724,2014-04-23,1,1.2,4,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,4671,2015-08-01,1,1.2,8,Saturday
5,rolls/buns,1.2,Bakery & Sweets,3124,2015-04-09,2,2.4,4,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1422,2015-05-31,3,3.5999999999999996,5,Sunday
5,rolls/buns,1.2,Bakery & Sweets,4214,2015-10-07,1,1.2,10,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,2053,2015-09-21,2,2.4,9,Monday
5,rolls/buns,1.2,Bakery & Sweets,4261,2014-06-13,2,2.4,6,Friday
5,rolls/buns,1.2,Bakery & Sweets,3782,2014-04-25,2,2.4,4,Friday
5,rolls/buns,1.2,Bakery & Sweets,4251,2014-07-01,2,2.4,7,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3668,2014-10-24,3,3.5999999999999996,10,Friday
5,rolls/buns,1.2,Bakery & Sweets,1828,2014-01-06,2,2.4,1,Monday
5,rolls/buns,1.2,Bakery & Sweets,1004,2014-10-13,2,2.4,10,Monday
5,rolls/buns,1.2,Bakery & Sweets,4048,2014-04-12,3,3.5999999999999996,4,Saturday
5,rolls/buns,1.2,Bakery & Sweets,2807,2014-06-02,3,3.5999999999999996,6,Monday
5,rolls/buns,1.2,Bakery & Sweets,3960,2014-02-15,2,2.4,2,Saturday
5,rolls/buns,1.2,Bakery & Sweets,1870,2014-06-10,3,3.5999999999999996,6,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,1663,2014-02-24,2,2.4,2,Monday
5,rolls/buns,1.2,Bakery & Sweets,3247,2014-08-09,3,3.5999999999999996,8,Saturday
5,rolls/buns,1.2,Bakery & Sweets,1607,2014-10-12,2,2.4,10,Sunday
5,rolls/buns,1.2,Bakery & Sweets,3104,2014-02-06,1,1.2,2,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2908,2014-04-27,3,3.5999999999999996,4,Sunday
5,rolls/buns,1.2,Bakery & Sweets,2553,2014-12-26,2,2.4,12,Friday
5,rolls/buns,1.2,Bakery & Sweets,2615,2014-05-29,1,1.2,5,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1284,2014-06-26,3,3.5999999999999996,6,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1747,2014-09-07,1,1.2,9,Sunday
5,rolls/buns,1.2,Bakery & Sweets,2573,2014-05-08,1,1.2,5,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1003,2014-02-27,2,2.4,2,Thursday
5,rolls/buns,1.2,Bakery & Sweets,4299,2014-10-21,3,3.5999999999999996,10,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,2924,2014-03-27,3,3.5999999999999996,3,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2199,2014-01-30,2,2.4,1,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3462,2014-02-04,3,3.5999999999999996,2,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,1598,2014-04-25,3,3.5999999999999996,4,Friday
5,rolls/buns,1.2,Bakery & Sweets,2160,2014-01-15,3,3.5999999999999996,1,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,4450,2014-10-31,1,1.2,10,Friday
5,rolls/buns,1.2,Bakery & Sweets,3282,2014-10-26,1,1.2,10,Sunday
5,rolls/buns,1.2,Bakery & Sweets,1445,2014-01-23,2,2.4,1,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3878,2014-11-27,1,1.2,11,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1690,2014-05-30,1,1.2,5,Friday
5,rolls/buns,1.2,Bakery & Sweets,1750,2014-06-16,3,3.5999999999999996,6,Monday
5,rolls/buns,1.2,Bakery & Sweets,4676,2014-02-21,1,1.2,2,Friday
5,rolls/buns,1.2,Bakery & Sweets,2490,2014-03-27,2,2.4,3,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2278,2014-11-10,1,1.2,11,Monday
5,rolls/buns,1.2,Bakery & Sweets,2557,2014-01-29,3,3.5999999999999996,1,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,3402,2014-01-08,3,3.5999999999999996,1,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,4799,2014-04-17,1,1.2,4,Thursday
5,rolls/buns,1.2,Bakery & Sweets,1710,2014-03-08,3,3.5999999999999996,3,Saturday
5,rolls/buns,1.2,Bakery & Sweets,4735,2014-03-30,1,1.2,3,Sunday
5,rolls/buns,1.2,Bakery & Sweets,2038,2014-10-14,3,3.5999999999999996,10,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3175,2014-04-29,2,2.4,4,Tuesday
5,rolls/buns,1.2,Bakery & Sweets,3289,2014-09-27,3,3.5999999999999996,9,Saturday
5,rolls/buns,1.2,Bakery & Sweets,3530,2014-01-24,1,1.2,1,Friday
5,rolls/buns,1.2,Bakery & Sweets,1897,2014-05-01,3,3.5999999999999996,5,Thursday
5,rolls/buns,1.2,Bakery & Sweets,3705,2014-05-18,3,3.5999999999999996,5,Sunday
5,rolls/buns,1.2,Bakery & Sweets,2274,2014-02-22,3,3.5999999999999996,2,Saturday
5,rolls/buns,1.2,Bakery & Sweets,2546,2014-06-04,3,3.5999999999999996,6,Wednesday
5,rolls/buns,1.2,Bakery & Sweets,1288,2014-09-28,3,3.5999999999999996,9,Sunday
5,rolls/buns,1.2,Bakery & Sweets,3052,2014-10-26,3,3.5999999999999996,10,Sunday
5,rolls/buns,1.2,Bakery & Sweets,3680,2014-10-25,2,2.4,10,Saturday
5,rolls/buns,1.2,Bakery & Sweets,4277,2014-09-04,2,2.4,9,Thursday
5,rolls/buns,1.2,Bakery & Sweets,2264,2014-10-17,3,3.5999999999999996,10,Friday
5,rolls/buns,1.2,Bakery & Sweets,4126,2014-11-06,2,2.4,11,Thursday
5,rolls/buns,1.2,Bakery & Sweets,4376,2014-12-07,2,2.4,12,Sunday
6,pot plants,3.5,Household & Hygiene,3803,2015-12-23,2,7.0,12,Wednesday
6,pot plants,3.5,Household & Hygiene,2865,2015-11-04,3,10.5,11,Wednesday
6,pot plants,3.5,Household & Hygiene,1301,2015-11-03,2,7.0,11,Tuesday
6,pot plants,3.5,Household & Hygiene,2575,2015-03-13,2,7.0,3,Friday
6,pot plants,3.5,Household & Hygiene,4323,2015-12-17,2,7.0,12,Thursday
6,pot plants,3.5,Household & Hygiene,4702,2015-11-08,2,7.0,11,Sunday
6,pot plants,3.5,Household & Hygiene,3393,2015-02-15,3,10.5,2,Sunday
6,pot plants,3.5,Household & Hygiene,4117,2015-08-11,3,10.5,8,Tuesday
6,pot plants,3.5,Household & Hygiene,2494,2015-06-13,2,7.0,6,Saturday
6,pot plants,3.5,Household & Hygiene,2551,2015-06-06,2,7.0,6,Saturday
6,pot plants,3.5,Household & Hygiene,4335,2015-01-05,3,10.5,1,Monday
6,pot plants,3.5,Household & Hygiene,4683,2014-07-09,2,7.0,7,Wednesday
6,pot plants,3.5,Household & Hygiene,2619,2014-09-05,3,10.5,9,Friday
6,pot plants,3.5,Household & Hygiene,4799,2014-04-30,3,10.5,4,Wednesday
6,pot plants,3.5,Household & Hygiene,3116,2014-06-12,2,7.0,6,Thursday
6,pot plants,3.5,Household & Hygiene,2158,2014-06-23,1,3.5,6,Monday
6,pot plants,3.5,Household & Hygiene,4868,2014-04-04,2,7.0,4,Friday
6,pot plants,3.5,Household & Hygiene,3844,2014-11-13,1,3.5,11,Thursday
6,pot plants,3.5,Household & Hygiene,3789,2014-03-10,2,7.0,3,Monday
6,pot plants,3.5,Household & Hygiene,4601,2014-01-05,3,10.5,1,Sunday
6,pot plants,3.5,Household & Hygiene,1625,2014-01-10,3,10.5,1,Friday
6,pot plants,3.5,Household & Hygiene,3246,2014-01-14,3,10.5,1,Tuesday
6,pot plants,3.5,Household & Hygiene,4846,2014-12-04,2,7.0,12,Thursday
6,pot plants,3.5,Household & Hygiene,2552,2014-07-11,1,3.5,7,Friday
6,pot plants,3.5,Household & Hygiene,4243,2014-12-29,1,3.5,12,Monday
6,pot plants,3.5,Household & Hygiene,3529,2014-06-29,1,3.5,6,Sunday
6,pot plants,3.5,Household & Hygiene,4899,2014-05-10,3,10.5,5,Saturday
6,pot plants,3.5,Household & Hygiene,3772,2014-07-30,3,10.5,7,Wednesday
6,pot plants,3.5,Household & Hygiene,3576,2014-05-15,1,3.5,5,Thursday
6,pot plants,3.5,Household & Hygiene,1596,2014-09-10,1,3.5,9,Wednesday
6,pot plants,3.5,Household & Hygiene,2070,2014-12-20,3,10.5,12,Saturday
6,pot plants,3.5,Household & Hygiene,3679,2015-09-21,2,7.0,9,Monday
6,pot plants,3.5,Household & Hygiene,2590,2015-12-16,2,7.0,12,Wednesday
6,pot plants,3.5,Household & Hygiene,4678,2015-03-31,2,7.0,3,Tuesday
6,pot plants,3.5,Household & Hygiene,4104,2015-11-30,2,7.0,11,Monday
6,pot plants,3.5,Household & Hygiene,1087,2015-08-14,2,7.0,8,Friday
6,pot plants,3.5,Household & Hygiene,4933,2015-02-27,3,10.5,2,Friday
6,pot plants,3.5,Household & Hygiene,1477,2015-11-20,3,10.5,11,Friday
6,pot plants,3.5,Household & Hygiene,3908,2015-07-10,3,10.5,7,Friday
6,pot plants,3.5,Household & Hygiene,1417,2015-07-13,3,10.5,7,Monday
6,pot plants,3.5,Household & Hygiene,4336,2015-10-10,2,7.0,10,Saturday
6,pot plants,3.5,Household & Hygiene,3419,2015-07-25,2,7.0,7,Saturday
6,pot plants,3.5,Household & Hygiene,2632,2015-09-23,2,7.0,9,Wednesday
6,pot plants,3.5,Household & Hygiene,2118,2015-07-18,1,3.5,7,Saturday
6,pot plants,3.5,Household & Hygiene,2162,2015-06-19,1,3.5,6,Friday
6,pot plants,3.5,Household & Hygiene,1252,2015-04-13,2,7.0,4,Monday
6,pot plants,3.5,Household & Hygiene,3737,2015-05-05,1,3.5,5,Tuesday
6,pot plants,3.5,Household & Hygiene,2447,2015-01-21,3,10.5,1,Wednesday
6,pot plants,3.5,Household & Hygiene,1837,2015-07-09,1,3.5,7,Thursday
